date,gads_spend,fb_spend,criteo_spend,bing_spend,tiktok_spend,amazon_spend
2019-01-01,9.363502971184062,65.12329770414921,8.16779466505636,5.66018424887821,0.0,45.686374700322965
2019-01-02,95.07143064099162,2.6648257576997683,0.45403491939150664,8.78033512844457,0.0,41.64970692765002
2019-01-03,73.1993941811405,65.7845304603036,0.9273525203944131,5.5787367566007315,0.0,3.719633955510193
2019-01-04,59.86584841970366,99.94137257706666,9.0194019674915,9.597910204048501,0.0,39.464532733855236
2019-01-05,3.900466011060913,1.2053009715139007,8.066935196947393,0.12173712099982442,0.0,0.3901695042343445
2019-01-06,3.8998630084050663,97.71741842213173,9.848584027624758,0.24501921195185267,0.0,48.34327751466968
2019-01-07,1.4520903042049866,40.690796072287064,7.542482596820808,0.11016465392595348,0.0,26.329747129489466
2019-01-08,86.61761457749351,87.07534503372591,0.9829880025698057,0.46319212583385005,0.0,3.7910128258180658
2019-01-09,60.11150117432088,78.23854840582734,5.906378339946378,5.412701109416781,0.0,4.532290157433463
2019-01-10,70.80725777960456,56.70162609866678,6.610142542473203,6.4557218142742805,0.0,0.830066918256217
2019-01-11,0.5146123573950612,73.84492092513266,0.19613954079280987,0.113962894871672,0.0,49.46747570210196
2019-01-12,96.99098521619943,87.8515561301348,5.444969591038651,9.459708898455993,0.0,0.49114931438365567
2019-01-13,83.24426408004217,40.4140321651033,7.093208284726096,8.42165376650381,0.0,32.745356157392955
2019-01-14,5.308477766956904,8.175829039080968,0.41830326000265095,0.7415312053927328,0.0,22.136796385322917
2019-01-15,4.545624180177516,66.75933855635847,7.806317174255572,0.1929688255661699,0.0,47.44581090943576
2019-01-16,4.585112746335845,80.78459419412586,5.8377278051411166,0.4247176830476432,0.0,3.0749967538349394
2019-01-17,7.606056073988443,76.22851347766158,9.522217856975946,0.3173610343874317,0.0,26.604341196900567
2019-01-18,52.475643163223786,79.78136488586345,0.10605574551722924,0.3082094482473671,0.0,24.11781042913765
2019-01-19,43.194501864211574,43.5583314812933,0.6633153438886674,5.185616886657339,0.0,35.14332220250507
2019-01-20,7.280728504951048,81.78342161750216,6.015538792998241,0.6146186062335007,0.0,0.8501278994052563
2019-01-21,61.18528947223795,3.005226384265211,0.7413997805148267,0.8953492913228611,0.0,2.4223641252919355
2019-01-22,3.487346516301046,54.448909796084955,7.144241640712422,9.895053333843224,0.0,2.682060251160623
2019-01-23,7.303616213380454,0.14396651245303926,7.59005282521931,6.843142489253448,0.0,36.907537742084486
2019-01-24,9.159046082342293,8.114645747506758,0.25628991016618613,9.489806670470013,0.0,2.364233704084251
2019-01-25,45.606998421703594,9.161538371784946,5.138544642067677,0.356391387582789,0.0,28.674588194548832
2019-01-26,78.51759613930136,9.904317290231385,5.088905555910559,0.9553486870814232,0.0,2.690547756261921
2019-01-27,4.991844553958994,69.54672066898621,0.9232019255388526,5.547318032823543,0.0,43.08124750419892
2019-01-28,51.42344384136116,9.713952531758643,9.32924862569672,0.19189515472184504,0.0,47.109272724481926
2019-01-29,59.24145688620425,44.86936226225306,8.275063198732212,0.010468609069894663,0.0,25.924648747112023
2019-01-30,1.1612603179999432,5.938603271858186,6.972093819096368,6.704343337969175,0.0,4.403861052614729
2019-01-31,60.75448519014384,9.331294790733502,7.143266357349976,6.418195168014353,0.0,2.925722187718739
2019-02-01,4.263103092182289,5.681740681578787,4.617161438131191,4.107888099996117,0.0,0.6222625190380471
2019-02-02,1.626289824631988,1.829898094211091,9.209945210965758,4.896440760320326,0.0,3.3562509524686925
2019-02-03,94.88855372533332,60.34485933813779,6.945954272532854,4.154430005920896,0.0,32.71178899726589
2019-02-04,96.56320330745594,66.82127985550163,7.289810616558165,0.06001261211222214,0.0,26.68084656546054
2019-02-05,80.83973481164611,61.94903460096145,8.616909037873452,0.838429015543656,0.0,47.20206391404637
2019-02-06,7.6153442293342675,46.34940438005724,0.6851789733554775,0.4427056384932246,0.0,4.9534657811462575
2019-02-07,2.441802850159597,9.494644504480746,8.07070903866703,0.24606047275342185,0.0,34.69316711641973
2019-02-08,68.42330265121569,86.33336495718252,0.4881015073912301,9.567204338893498,0.0,24.46613737375607
2019-02-09,44.01524937396013,51.908178513621806,0.8633548806122195,5.993597250421656,0.0,25.628810796210583
2019-02-10,3.050955871119471,47.9181877629731,0.8390261356746067,7.286562842366027,0.0,3.3471789325514685
2019-02-11,49.51769101112702,0.6410516451608922,9.785254683891406,0.7884093581652938,0.0,22.747538842099985
2019-02-12,0.8597130278804599,8.53119569065391,8.565372237479268,0.982867823735038,0.0,23.539249850635365
2019-02-13,90.9320402078782,9.504890469646426,7.011698615902597,0.5923099847418087,0.0,35.332126087446696
2019-02-14,6.469499540000423,9.970569522422512,7.270567616153901,0.24241417741356186,0.0,47.03199995930569
2019-02-15,66.2522284353982,58.017236922733225,5.6207279440257105,0.4475790936039595,0.0,4.116515968531304
2019-02-16,7.792776902235274,53.360254672687844,9.47090667108519,7.975140452964858,0.0,0.5275058572662306
2019-02-17,52.00680211778108,60.79050927934446,4.962587528823615,6.7754580518377585,0.0,24.814756275031986
2019-02-18,54.67102793432797,76.48832615421283,0.9512942746747364,5.469288759854769,0.0,27.223066607458428
2019-02-19,4.621361388138176,81.29857387160935,0.4075883423289775,4.75089872866768,0.0,2.105506889148941
2019-02-20,96.95846277645586,71.81230762264944,7.86205652261058,9.224342836561245,0.0,38.02323031380334
2019-02-21,77.51328233611146,95.55236959549347,7.344439320755915,0.181837369446671,0.0,49.24645542207458
2019-02-22,93.9498941564189,0.45581456690904076,0.9608875963103372,0.7015020330947899,0.0,47.288735850423045
2019-02-23,89.48273504276489,4.894449642088652,0.0629835348980734,0.8748446339267851,0.0,2.4638254852956525
2019-02-24,59.78999788110851,0.189071874453553,8.389973277180108,7.824258122127878,0.0,43.768161995038035
2019-02-25,92.18742350231169,64.7474714154603,0.02854495863518408,9.925146201619713,0.0,35.22468182058424
2019-02-26,2.2123125512979875,89.8030548949987,7.0369977962905095,0.6016762868928827,0.0,22.692328190345577
2019-02-27,4.89957156047863,6.087057414407482,9.70257109726057,8.743073341370806,0.0,27.03054971623645
2019-02-28,1.1306822227634516,92.70345447963066,4.376613281482035,8.306227604317913,0.0,42.4800087491229
2019-03-01,8.133258269081608,1.5066847572390212,0.587433512489882,0.5616434941044166,0.0,24.00674698191866
2019-03-02,9.71693224223705,93.44360268055144,7.0487101004338175,0.9983314504980565,0.0,4.665092113814086
2019-03-03,6.783725794347398,8.79056718099086,8.171281420155852,4.096728692925192,0.0,24.66237465129929
2019-03-04,82.87375091519293,2.535520711230413,5.464303160778473,9.782206685265583,0.0,28.956490201752455
2019-03-05,8.918833167339733,48.58717591863256,9.670352752561461,0.4522297534472458,0.0,2.3634706722293606
2019-03-06,7.023362742184519,6.419414193012699,0.12917180414490276,7.99157971104782,0.0,45.045386513349534
2019-03-07,54.26960831582485,7.121822549048071,5.047955983045282,0.8354817854327747,0.0,33.709347441480695
2019-03-08,3.523105624369066,7.682249123157164,7.184539473225501,7.308703457761604,0.0,31.663445866874447
2019-03-09,80.21969807540397,80.30258978326634,8.626404711491789,4.200110042956629,0.0,1.2437028272579767
2019-03-10,1.8637660919942705,53.91612766752545,0.4481390297694751,5.7835976311654,0.0,30.20869690862959
2019-03-11,98.68869366005173,7.782692478900091,8.000034817636815,8.326117733261311,0.0,1.5120082779811541
2019-03-12,77.22447692966574,61.03337833109184,5.527070757185452,8.041655649838841,0.0,0.9837209399424882
2019-03-13,4.96789203835431,71.61506742231936,0.991384204974908,8.664231835397002,0.0,26.365544782119667
2019-03-14,0.13805292809005998,6.815600018338344,0.3292875714477339,0.14904331336164756,0.0,20.13927670232475
2019-03-15,81.54614284548342,41.354910152535155,8.652957589089125,6.920505530397448,0.0,29.44051350781116
2019-03-16,70.68573438476172,3.0471523334236887,0.3931830204492884,0.34996844180440717,0.0,1.1152771007154825
2019-03-17,72.90071680409874,4.528733738367007,0.7744696480227481,4.1581856801841095,0.0,21.54915314236292
2019-03-18,77.12703466859458,68.11178539649828,0.7251138299060922,5.485884150546885,0.0,2.184833938064475
2019-03-19,1.8511162933522591,4.535958692390674,8.714140341908543,4.027394847468307,0.0,49.35500429620583
2019-03-20,8.961643213606814,52.516338366706016,6.72702994208898,5.196116758030075,0.0,28.05751062175872
2019-03-21,2.896726488128243,70.90462617224327,7.966813971913723,9.965263087986191,0.0,34.37184304704336
2019-03-22,86.31034258755935,2.671923077368596,0.6261697469812475,0.3380432842821368,0.0,4.067728508532598
2019-03-23,62.329812682755794,56.73122196289035,6.248740996069989,6.754560453364256,0.0,1.184236434741802
2019-03-24,8.27245062131623,6.414069592534094,5.717459831437487,0.990002415964038,0.0,48.79354313917683
2019-03-25,1.588958757150591,96.29268752375798,8.32830376788271,0.33252449726832195,0.0,3.57823794228979
2019-03-26,7.774558042891555,48.35456467199247,9.060870604812605,0.3968419084357738,0.0,21.19040925867871
2019-03-27,8.129583050668677,80.59925497751581,0.03039192869346702,9.49273106245617,0.0,32.49319608512875
2019-03-28,72.96061783380641,55.022654215626176,6.740199190587926,8.796014967117621,0.0,0.3087162210763911
2019-03-29,63.75574713552131,1.085313321370479,0.12958949779932255,9.070419604150219,0.0,40.51295652586435
2019-03-30,88.72127425763266,63.31513755940223,5.488586650773559,9.915327758273865,0.0,26.828909501431013
2019-03-31,47.22149251619493,95.14033422066571,0.7190818226091955,0.5207884750212949,0.0,3.477714838360277
2019-04-01,2.9898561484575428,60.16118201463312,0.766941498805353,0.8885983434101543,0.0,0.7700998161558656
2019-04-02,71.3244787222995,81.91888594267903,0.8823962586308914,6.692190299248667,0.0,2.031230193430518
2019-04-03,76.07850486168974,88.42064633484078,6.212924490496102,4.838025398606472,0.0,44.751692942671845
2019-04-04,56.127719756949624,5.701994298723312,0.835124914171923,4.183895333783335,0.0,34.301211196794554
2019-04-05,77.0967179954561,5.301120997705667,7.326990505902804,0.8945281233389826,0.0,3.123771520461123
2019-04-06,49.379559636439076,61.09809888509917,4.045273855738697,5.937806319434522,0.0,0.8200095618128691
2019-04-07,52.27328293819941,41.10284698067047,0.17088300077489654,5.75593428640082,0.0,34.53076561933182
2019-04-08,42.75410183585496,83.98613028667204,7.837598424841072,0.4036445851606002,0.0,28.620386298388254
2019-04-09,0.6354781686023797,90.00231233980112,0.714395811481765,4.71739837518439,0.0,20.22597622291175
2019-04-10,2.697285674832611,8.835534482567953,4.3276687959926265,5.534717762098499,0.0,4.545143114875798
2019-04-11,0.7857296421683563,5.921763974362052,6.8544388322190155,5.702869387313905,0.0,2.7101784491138536
2019-04-12,63.64104112637804,78.05255152438619,0.83114039287178,0.5252679822808795,0.0,33.48056282687588
2019-04-13,7.858899526908167,6.870150888703402,0.14146414036678906,7.422713922522868,0.0,48.53340138969352
2019-04-14,50.85706911647028,82.26143185136785,0.934802617532034,0.06299773705267409,0.0,2.196440572960323
2019-04-15,90.7566473926093,42.37382536487628,9.444485826943033,0.8870796388579066,0.0,29.85583100077517
2019-04-16,6.232305728721873,66.75498992914704,6.417343972985582,7.802126485356336,0.0,21.20925278729881
